,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,matrix_subj_noun,rc_subj_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
306,26,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,daughters,called,themselves,The girl that the daughters liked called themselves . <eos>,The girl that the daughters liked called themselves .,the girl that the daughters liked called ***mask*** .,1.4399172768243251
307,26,simple,local,no-c-command,0,b,female,matrix_subj,number,daughter,girls,called,themselves,The daughter that the girls liked called themselves . <eos>,The daughter that the girls liked called themselves .,the daughter that the girls liked called ***mask*** .,1.8729285097492463
308,26,simple,local,c-command,1,a,male,rc_subj,number,boys,son,called,themselves,The boys that the son liked called themselves . <eos>,The boys that the son liked called themselves .,the boys that the son liked called ***mask*** .,0.0020522858570957408
309,26,simple,local,c-command,1,b,male,rc_subj,number,sons,boy,called,themselves,The sons that the boy liked called themselves . <eos>,The sons that the boy liked called themselves .,the sons that the boy liked called ***mask*** .,0.0023076729476195056
310,26,simple,local,c-command,1,a,female,rc_subj,number,girls,daughter,called,themselves,The girls that the daughter liked called themselves . <eos>,The girls that the daughter liked called themselves .,the girls that the daughter liked called ***mask*** .,0.0021829818302585196
311,26,simple,local,c-command,1,b,female,rc_subj,number,daughters,girl,called,themselves,The daughters that the girl liked called themselves . <eos>,The daughters that the girl liked called themselves .,the daughters that the girl liked called ***mask*** .,0.00227748280109471
312,27,simple,local,c-command,1,a,male,none,none,boys,sons,dedicated,themselves,The boys that the sons liked dedicated themselves . <eos>,The boys that the sons liked dedicated themselves .,the boys that the sons liked dedicated ***mask*** .,0.0060321675347257105
313,27,simple,local,c-command,1,b,male,none,none,sons,boys,dedicated,themselves,The sons that the boys liked dedicated themselves . <eos>,The sons that the boys liked dedicated themselves .,the sons that the boys liked dedicated ***mask*** .,0.008583314058879375
314,27,simple,local,c-command,1,a,female,none,none,girls,daughters,dedicated,themselves,The girls that the daughters liked dedicated themselves . <eos>,The girls that the daughters liked dedicated themselves .,the girls that the daughters liked dedicated ***mask*** .,0.00037912099715686813
315,27,simple,local,c-command,1,b,female,none,none,daughters,girls,dedicated,themselves,The daughters that the girls liked dedicated themselves . <eos>,The daughters that the girls liked dedicated themselves .,the daughters that the girls liked dedicated ***mask*** .,0.0019999783708249414
316,27,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,sons,dedicated,themselves,The boy that the sons liked dedicated themselves . <eos>,The boy that the sons liked dedicated themselves .,the boy that the sons liked dedicated ***mask*** .,0.4153036659087429
317,27,simple,local,no-c-command,0,b,male,matrix_subj,number,son,boys,dedicated,themselves,The son that the boys liked dedicated themselves . <eos>,The son that the boys liked dedicated themselves .,the son that the boys liked dedicated ***mask*** .,0.2520424715262215
318,27,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,daughters,dedicated,themselves,The girl that the daughters liked dedicated themselves . <eos>,The girl that the daughters liked dedicated themselves .,the girl that the daughters liked dedicated ***mask*** .,0.05679454895187006
319,27,simple,local,no-c-command,0,b,female,matrix_subj,number,daughter,girls,dedicated,themselves,The daughter that the girls liked dedicated themselves . <eos>,The daughter that the girls liked dedicated themselves .,the daughter that the girls liked dedicated ***mask*** .,0.18810818520396086
320,27,simple,local,c-command,1,a,male,rc_subj,number,boys,son,dedicated,themselves,The boys that the son liked dedicated themselves . <eos>,The boys that the son liked dedicated themselves .,the boys that the son liked dedicated ***mask*** .,0.015314259129175679
321,27,simple,local,c-command,1,b,male,rc_subj,number,sons,boy,dedicated,themselves,The sons that the boy liked dedicated themselves . <eos>,The sons that the boy liked dedicated themselves .,the sons that the boy liked dedicated ***mask*** .,0.02468698590427724
322,27,simple,local,c-command,1,a,female,rc_subj,number,girls,daughter,dedicated,themselves,The girls that the daughter liked dedicated themselves . <eos>,The girls that the daughter liked dedicated themselves .,the girls that the daughter liked dedicated ***mask*** .,0.002726923952919795
323,27,simple,local,c-command,1,b,female,rc_subj,number,daughters,girl,dedicated,themselves,The daughters that the girl liked dedicated themselves . <eos>,The daughters that the girl liked dedicated themselves .,the daughters that the girl liked dedicated ***mask*** .,0.003216874078474688
324,28,simple,local,c-command,1,a,male,none,none,boys,sons,declared,themselves,The boys that the sons liked declared themselves . <eos>,The boys that the sons liked declared themselves .,the boys that the sons liked declared ***mask*** .,0.00020173067910475806
325,28,simple,local,c-command,1,b,male,none,none,sons,boys,declared,themselves,The sons that the boys liked declared themselves . <eos>,The sons that the boys liked declared themselves .,the sons that the boys liked declared ***mask*** .,0.00016589024160627383
326,28,simple,local,c-command,1,a,female,none,none,girls,daughters,declared,themselves,The girls that the daughters liked declared themselves . <eos>,The girls that the daughters liked declared themselves .,the girls that the daughters liked declared ***mask*** .,0.00012955982821549332
327,28,simple,local,c-command,1,b,female,none,none,daughters,girls,declared,themselves,The daughters that the girls liked declared themselves . <eos>,The daughters that the girls liked declared themselves .,the daughters that the girls liked declared ***mask*** .,0.000168695897737117
328,28,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,sons,declared,themselves,The boy that the sons liked declared themselves . <eos>,The boy that the sons liked declared themselves .,the boy that the sons liked declared ***mask*** .,0.03297720245853304
329,28,simple,local,no-c-command,0,b,male,matrix_subj,number,son,boys,declared,themselves,The son that the boys liked declared themselves . <eos>,The son that the boys liked declared themselves .,the son that the boys liked declared ***mask*** .,0.045116977730516455
330,28,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,daughters,declared,themselves,The girl that the daughters liked declared themselves . <eos>,The girl that the daughters liked declared themselves .,the girl that the daughters liked declared ***mask*** .,0.02557610303814111
331,28,simple,local,no-c-command,0,b,female,matrix_subj,number,daughter,girls,declared,themselves,The daughter that the girls liked declared themselves . <eos>,The daughter that the girls liked declared themselves .,the daughter that the girls liked declared ***mask*** .,0.04164565433687921
332,28,simple,local,c-command,1,a,male,rc_subj,number,boys,son,declared,themselves,The boys that the son liked declared themselves . <eos>,The boys that the son liked declared themselves .,the boys that the son liked declared ***mask*** .,0.00019797972335677808
333,28,simple,local,c-command,1,b,male,rc_subj,number,sons,boy,declared,themselves,The sons that the boy liked declared themselves . <eos>,The sons that the boy liked declared themselves .,the sons that the boy liked declared ***mask*** .,0.00014070816585265623
334,28,simple,local,c-command,1,a,female,rc_subj,number,girls,daughter,declared,themselves,The girls that the daughter liked declared themselves . <eos>,The girls that the daughter liked declared themselves .,the girls that the daughter liked declared ***mask*** .,0.00017879036024478457
335,28,simple,local,c-command,1,b,female,rc_subj,number,daughters,girl,declared,themselves,The daughters that the girl liked declared themselves . <eos>,The daughters that the girl liked declared themselves .,the daughters that the girl liked declared ***mask*** .,0.00015619961364342236
336,29,simple,local,c-command,1,a,male,none,none,boys,sons,proved,themselves,The boys that the sons liked proved themselves . <eos>,The boys that the sons liked proved themselves .,the boys that the sons liked proved ***mask*** .,0.0010916441239683765
337,29,simple,local,c-command,1,b,male,none,none,sons,boys,proved,themselves,The sons that the boys liked proved themselves . <eos>,The sons that the boys liked proved themselves .,the sons that the boys liked proved ***mask*** .,0.0016042100704223867
338,29,simple,local,c-command,1,a,female,none,none,girls,daughters,proved,themselves,The girls that the daughters liked proved themselves . <eos>,The girls that the daughters liked proved themselves .,the girls that the daughters liked proved ***mask*** .,0.001343036727095968
339,29,simple,local,c-command,1,b,female,none,none,daughters,girls,proved,themselves,The daughters that the girls liked proved themselves . <eos>,The daughters that the girls liked proved themselves .,the daughters that the girls liked proved ***mask*** .,0.002549951874070299
340,29,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,sons,proved,themselves,The boy that the sons liked proved themselves . <eos>,The boy that the sons liked proved themselves .,the boy that the sons liked proved ***mask*** .,0.02986365182001845
