,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
295,25,embed,nonlocal,0,d,local_subj,number,farmers,banker,embarrassed,themselves,The farmers said that the banker embarrassed themselves . <eos>,The farmers said that the banker embarrassed themselves .,the farmers said that the banker embarrassed ***mask*** .,0.0023960679956855106
296,25,embed,local,1,a,nonlocal_subj,number,mechanic,farmers,embarrassed,themselves,The mechanic said that the farmers embarrassed themselves . <eos>,The mechanic said that the farmers embarrassed themselves .,the mechanic said that the farmers embarrassed ***mask*** .,0.0007551071730285931
297,25,embed,local,1,b,nonlocal_subj,number,farmer,mechanics,embarrassed,themselves,The farmer said that the mechanics embarrassed themselves . <eos>,The farmer said that the mechanics embarrassed themselves .,the farmer said that the mechanics embarrassed ***mask*** .,0.001281651089416533
298,25,embed,local,1,c,nonlocal_subj,number,banker,farmers,embarrassed,themselves,The banker said that the farmers embarrassed themselves . <eos>,The banker said that the farmers embarrassed themselves .,the banker said that the farmers embarrassed ***mask*** .,0.0005281322524790079
299,25,embed,local,1,d,nonlocal_subj,number,farmer,bankers,embarrassed,themselves,The farmer said that the bankers embarrassed themselves . <eos>,The farmer said that the bankers embarrassed themselves .,the farmer said that the bankers embarrassed ***mask*** .,0.0034683745924085083
300,26,embed,local,1,a,none,none,mechanics,farmers,disguised,themselves,The mechanics said that the farmers disguised themselves . <eos>,The mechanics said that the farmers disguised themselves .,the mechanics said that the farmers disguised ***mask*** .,9.93929179319771e-08
301,26,embed,local,1,b,none,none,farmers,mechanics,disguised,themselves,The farmers said that the mechanics disguised themselves . <eos>,The farmers said that the mechanics disguised themselves .,the farmers said that the mechanics disguised ***mask*** .,3.0687402444208813e-07
302,26,embed,local,1,c,none,none,bankers,farmers,disguised,themselves,The bankers said that the farmers disguised themselves . <eos>,The bankers said that the farmers disguised themselves .,the bankers said that the farmers disguised ***mask*** .,9.604265894401087e-08
303,26,embed,local,1,d,none,none,farmers,bankers,disguised,themselves,The farmers said that the bankers disguised themselves . <eos>,The farmers said that the bankers disguised themselves .,the farmers said that the bankers disguised ***mask*** .,2.651117203826537e-07
304,26,embed,nonlocal,0,a,local_subj,number,mechanics,farmer,disguised,themselves,The mechanics said that the farmer disguised themselves . <eos>,The mechanics said that the farmer disguised themselves .,the mechanics said that the farmer disguised ***mask*** .,2.2322453399786493e-05
305,26,embed,nonlocal,0,b,local_subj,number,farmers,mechanic,disguised,themselves,The farmers said that the mechanic disguised themselves . <eos>,The farmers said that the mechanic disguised themselves .,the farmers said that the mechanic disguised ***mask*** .,1.2164371902616146e-05
306,26,embed,nonlocal,0,c,local_subj,number,bankers,farmer,disguised,themselves,The bankers said that the farmer disguised themselves . <eos>,The bankers said that the farmer disguised themselves .,the bankers said that the farmer disguised ***mask*** .,2.7046986385637874e-05
307,26,embed,nonlocal,0,d,local_subj,number,farmers,banker,disguised,themselves,The farmers said that the banker disguised themselves . <eos>,The farmers said that the banker disguised themselves .,the farmers said that the banker disguised ***mask*** .,1.0121942902640413e-05
308,26,embed,local,1,a,nonlocal_subj,number,mechanic,farmers,disguised,themselves,The mechanic said that the farmers disguised themselves . <eos>,The mechanic said that the farmers disguised themselves .,the mechanic said that the farmers disguised ***mask*** .,1.4194671973232947e-07
309,26,embed,local,1,b,nonlocal_subj,number,farmer,mechanics,disguised,themselves,The farmer said that the mechanics disguised themselves . <eos>,The farmer said that the mechanics disguised themselves .,the farmer said that the mechanics disguised ***mask*** .,4.2503049812854974e-07
310,26,embed,local,1,c,nonlocal_subj,number,banker,farmers,disguised,themselves,The banker said that the farmers disguised themselves . <eos>,The banker said that the farmers disguised themselves .,the banker said that the farmers disguised ***mask*** .,6.124202692214328e-08
311,26,embed,local,1,d,nonlocal_subj,number,farmer,bankers,disguised,themselves,The farmer said that the bankers disguised themselves . <eos>,The farmer said that the bankers disguised themselves .,the farmer said that the bankers disguised ***mask*** .,5.961214409524055e-07
312,27,embed,local,1,a,none,none,mechanics,farmers,hated,themselves,The mechanics said that the farmers hated themselves . <eos>,The mechanics said that the farmers hated themselves .,the mechanics said that the farmers hated ***mask*** .,0.054473273140604184
313,27,embed,local,1,b,none,none,farmers,mechanics,hated,themselves,The farmers said that the mechanics hated themselves . <eos>,The farmers said that the mechanics hated themselves .,the farmers said that the mechanics hated ***mask*** .,0.058459582585881555
314,27,embed,local,1,c,none,none,bankers,farmers,hated,themselves,The bankers said that the farmers hated themselves . <eos>,The bankers said that the farmers hated themselves .,the bankers said that the farmers hated ***mask*** .,0.02630852921627651
315,27,embed,local,1,d,none,none,farmers,bankers,hated,themselves,The farmers said that the bankers hated themselves . <eos>,The farmers said that the bankers hated themselves .,the farmers said that the bankers hated ***mask*** .,0.049364791313778376
316,27,embed,nonlocal,0,a,local_subj,number,mechanics,farmer,hated,themselves,The mechanics said that the farmer hated themselves . <eos>,The mechanics said that the farmer hated themselves .,the mechanics said that the farmer hated ***mask*** .,0.18044234342697785
317,27,embed,nonlocal,0,b,local_subj,number,farmers,mechanic,hated,themselves,The farmers said that the mechanic hated themselves . <eos>,The farmers said that the mechanic hated themselves .,the farmers said that the mechanic hated ***mask*** .,0.26455824631107505
318,27,embed,nonlocal,0,c,local_subj,number,bankers,farmer,hated,themselves,The bankers said that the farmer hated themselves . <eos>,The bankers said that the farmer hated themselves .,the bankers said that the farmer hated ***mask*** .,0.13648067728757987
319,27,embed,nonlocal,0,d,local_subj,number,farmers,banker,hated,themselves,The farmers said that the banker hated themselves . <eos>,The farmers said that the banker hated themselves .,the farmers said that the banker hated ***mask*** .,0.19632134549650493
320,27,embed,local,1,a,nonlocal_subj,number,mechanic,farmers,hated,themselves,The mechanic said that the farmers hated themselves . <eos>,The mechanic said that the farmers hated themselves .,the mechanic said that the farmers hated ***mask*** .,0.08517774743040143
321,27,embed,local,1,b,nonlocal_subj,number,farmer,mechanics,hated,themselves,The farmer said that the mechanics hated themselves . <eos>,The farmer said that the mechanics hated themselves .,the farmer said that the mechanics hated ***mask*** .,0.07072822059720779
322,27,embed,local,1,c,nonlocal_subj,number,banker,farmers,hated,themselves,The banker said that the farmers hated themselves . <eos>,The banker said that the farmers hated themselves .,the banker said that the farmers hated ***mask*** .,0.0393916700807685
323,27,embed,local,1,d,nonlocal_subj,number,farmer,bankers,hated,themselves,The farmer said that the bankers hated themselves . <eos>,The farmer said that the bankers hated themselves .,the farmer said that the bankers hated ***mask*** .,0.10169952039399112
324,28,embed,local,1,a,none,none,mechanics,farmers,doubted,themselves,The mechanics said that the farmers doubted themselves . <eos>,The mechanics said that the farmers doubted themselves .,the mechanics said that the farmers doubted ***mask*** .,0.0127309981050215
325,28,embed,local,1,b,none,none,farmers,mechanics,doubted,themselves,The farmers said that the mechanics doubted themselves . <eos>,The farmers said that the mechanics doubted themselves .,the farmers said that the mechanics doubted ***mask*** .,0.020740572865609087
326,28,embed,local,1,c,none,none,bankers,farmers,doubted,themselves,The bankers said that the farmers doubted themselves . <eos>,The bankers said that the farmers doubted themselves .,the bankers said that the farmers doubted ***mask*** .,0.010955836656472984
327,28,embed,local,1,d,none,none,farmers,bankers,doubted,themselves,The farmers said that the bankers doubted themselves . <eos>,The farmers said that the bankers doubted themselves .,the farmers said that the bankers doubted ***mask*** .,0.02703202142591613
328,28,embed,nonlocal,0,a,local_subj,number,mechanics,farmer,doubted,themselves,The mechanics said that the farmer doubted themselves . <eos>,The mechanics said that the farmer doubted themselves .,the mechanics said that the farmer doubted ***mask*** .,0.0585836553439866
329,28,embed,nonlocal,0,b,local_subj,number,farmers,mechanic,doubted,themselves,The farmers said that the mechanic doubted themselves . <eos>,The farmers said that the mechanic doubted themselves .,the farmers said that the mechanic doubted ***mask*** .,0.08181208576114854
330,28,embed,nonlocal,0,c,local_subj,number,bankers,farmer,doubted,themselves,The bankers said that the farmer doubted themselves . <eos>,The bankers said that the farmer doubted themselves .,the bankers said that the farmer doubted ***mask*** .,0.06563803928279785
331,28,embed,nonlocal,0,d,local_subj,number,farmers,banker,doubted,themselves,The farmers said that the banker doubted themselves . <eos>,The farmers said that the banker doubted themselves .,the farmers said that the banker doubted ***mask*** .,0.07500935098969949
332,28,embed,local,1,a,nonlocal_subj,number,mechanic,farmers,doubted,themselves,The mechanic said that the farmers doubted themselves . <eos>,The mechanic said that the farmers doubted themselves .,the mechanic said that the farmers doubted ***mask*** .,0.034824787245357904
333,28,embed,local,1,b,nonlocal_subj,number,farmer,mechanics,doubted,themselves,The farmer said that the mechanics doubted themselves . <eos>,The farmer said that the mechanics doubted themselves .,the farmer said that the mechanics doubted ***mask*** .,0.0335807444857227
334,28,embed,local,1,c,nonlocal_subj,number,banker,farmers,doubted,themselves,The banker said that the farmers doubted themselves . <eos>,The banker said that the farmers doubted themselves .,the banker said that the farmers doubted ***mask*** .,0.015194021503406385
335,28,embed,local,1,d,nonlocal_subj,number,farmer,bankers,doubted,themselves,The farmer said that the bankers doubted themselves . <eos>,The farmer said that the bankers doubted themselves .,the farmer said that the bankers doubted ***mask*** .,0.06509479007989492
336,29,embed,local,1,a,none,none,mechanics,managers,hurt,themselves,The mechanics said that the managers hurt themselves . <eos>,The mechanics said that the managers hurt themselves .,the mechanics said that the managers hurt ***mask*** .,0.0015247123538530954
