,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,matrix_subj_noun,rc_subj_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
352,30,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,sons,shot,themselves,The boy that the sons liked shot themselves . <eos>,The boy that the sons liked shot themselves .,the boy that the sons liked shot ***mask*** .,12.92682730536015
353,30,simple,local,no-c-command,0,b,male,matrix_subj,number,son,boys,shot,themselves,The son that the boys liked shot themselves . <eos>,The son that the boys liked shot themselves .,the son that the boys liked shot ***mask*** .,11.687015148052717
354,30,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,daughters,shot,themselves,The girl that the daughters liked shot themselves . <eos>,The girl that the daughters liked shot themselves .,the girl that the daughters liked shot ***mask*** .,12.13144832254312
355,30,simple,local,no-c-command,0,b,female,matrix_subj,number,daughter,girls,shot,themselves,The daughter that the girls liked shot themselves . <eos>,The daughter that the girls liked shot themselves .,the daughter that the girls liked shot ***mask*** .,11.453488065520926
356,30,simple,local,c-command,1,a,male,rc_subj,number,boys,son,shot,themselves,The boys that the son liked shot themselves . <eos>,The boys that the son liked shot themselves .,the boys that the son liked shot ***mask*** .,6.941904200837624
357,30,simple,local,c-command,1,b,male,rc_subj,number,sons,boy,shot,themselves,The sons that the boy liked shot themselves . <eos>,The sons that the boy liked shot themselves .,the sons that the boy liked shot ***mask*** .,6.855489249249852
358,30,simple,local,c-command,1,a,female,rc_subj,number,girls,daughter,shot,themselves,The girls that the daughter liked shot themselves . <eos>,The girls that the daughter liked shot themselves .,the girls that the daughter liked shot ***mask*** .,6.2679985478492135
359,30,simple,local,c-command,1,b,female,rc_subj,number,daughters,girl,shot,themselves,The daughters that the girl liked shot themselves . <eos>,The daughters that the girl liked shot themselves .,the daughters that the girl liked shot ***mask*** .,6.8575404535937325
360,31,simple,local,c-command,1,a,male,none,none,boys,men,saw,themselves,The boys that the men liked saw themselves . <eos>,The boys that the men liked saw themselves .,the boys that the men liked saw ***mask*** .,9.43977096959386
361,31,simple,local,c-command,1,b,male,none,none,men,boys,saw,themselves,The men that the boys liked saw themselves . <eos>,The men that the boys liked saw themselves .,the men that the boys liked saw ***mask*** .,9.398280096334746
362,31,simple,local,c-command,1,a,female,none,none,girls,women,saw,themselves,The girls that the women liked saw themselves . <eos>,The girls that the women liked saw themselves .,the girls that the women liked saw ***mask*** .,7.89172649022594
363,31,simple,local,c-command,1,b,female,none,none,women,girls,saw,themselves,The women that the girls liked saw themselves . <eos>,The women that the girls liked saw themselves .,the women that the girls liked saw ***mask*** .,8.092960360459816
364,31,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,men,saw,themselves,The boy that the men liked saw themselves . <eos>,The boy that the men liked saw themselves .,the boy that the men liked saw ***mask*** .,13.89192641758408
365,31,simple,local,no-c-command,0,b,male,matrix_subj,number,man,boys,saw,themselves,The man that the boys liked saw themselves . <eos>,The man that the boys liked saw themselves .,the man that the boys liked saw ***mask*** .,13.368385178024674
366,31,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,women,saw,themselves,The girl that the women liked saw themselves . <eos>,The girl that the women liked saw themselves .,the girl that the women liked saw ***mask*** .,12.676852994389414
367,31,simple,local,no-c-command,0,b,female,matrix_subj,number,woman,girls,saw,themselves,The woman that the girls liked saw themselves . <eos>,The woman that the girls liked saw themselves .,the woman that the girls liked saw ***mask*** .,13.230212589736169
368,31,simple,local,c-command,1,a,male,rc_subj,number,boys,man,saw,themselves,The boys that the man liked saw themselves . <eos>,The boys that the man liked saw themselves .,the boys that the man liked saw ***mask*** .,9.51027071677645
369,31,simple,local,c-command,1,b,male,rc_subj,number,men,boy,saw,themselves,The men that the boy liked saw themselves . <eos>,The men that the boy liked saw themselves .,the men that the boy liked saw ***mask*** .,9.416605227373498
370,31,simple,local,c-command,1,a,female,rc_subj,number,girls,woman,saw,themselves,The girls that the woman liked saw themselves . <eos>,The girls that the woman liked saw themselves .,the girls that the woman liked saw ***mask*** .,8.612126895685545
371,31,simple,local,c-command,1,b,female,rc_subj,number,women,girl,saw,themselves,The women that the girl liked saw themselves . <eos>,The women that the girl liked saw themselves .,the women that the girl liked saw ***mask*** .,8.39905390153982
372,32,simple,local,c-command,1,a,male,none,none,boys,men,established,themselves,The boys that the men liked established themselves . <eos>,The boys that the men liked established themselves .,the boys that the men liked established ***mask*** .,0.14288387421713977
373,32,simple,local,c-command,1,b,male,none,none,men,boys,established,themselves,The men that the boys liked established themselves . <eos>,The men that the boys liked established themselves .,the men that the boys liked established ***mask*** .,0.10958977598892418
374,32,simple,local,c-command,1,a,female,none,none,girls,women,established,themselves,The girls that the women liked established themselves . <eos>,The girls that the women liked established themselves .,the girls that the women liked established ***mask*** .,0.14203627440610958
375,32,simple,local,c-command,1,b,female,none,none,women,girls,established,themselves,The women that the girls liked established themselves . <eos>,The women that the girls liked established themselves .,the women that the girls liked established ***mask*** .,0.1332727943742487
376,32,simple,local,no-c-command,0,a,male,matrix_subj,number,boy,men,established,themselves,The boy that the men liked established themselves . <eos>,The boy that the men liked established themselves .,the boy that the men liked established ***mask*** .,1.976088661680379
377,32,simple,local,no-c-command,0,b,male,matrix_subj,number,man,boys,established,themselves,The man that the boys liked established themselves . <eos>,The man that the boys liked established themselves .,the man that the boys liked established ***mask*** .,3.504406113097495
378,32,simple,local,no-c-command,0,a,female,matrix_subj,number,girl,women,established,themselves,The girl that the women liked established themselves . <eos>,The girl that the women liked established themselves .,the girl that the women liked established ***mask*** .,0.6537551913949682
379,32,simple,local,no-c-command,0,b,female,matrix_subj,number,woman,girls,established,themselves,The woman that the girls liked established themselves . <eos>,The woman that the girls liked established themselves .,the woman that the girls liked established ***mask*** .,1.7235726885186788
380,32,simple,local,c-command,1,a,male,rc_subj,number,boys,man,established,themselves,The boys that the man liked established themselves . <eos>,The boys that the man liked established themselves .,the boys that the man liked established ***mask*** .,0.7957388729197052
381,32,simple,local,c-command,1,b,male,rc_subj,number,men,boy,established,themselves,The men that the boy liked established themselves . <eos>,The men that the boy liked established themselves .,the men that the boy liked established ***mask*** .,0.22365201303145155
382,32,simple,local,c-command,1,a,female,rc_subj,number,girls,woman,established,themselves,The girls that the woman liked established themselves . <eos>,The girls that the woman liked established themselves .,the girls that the woman liked established ***mask*** .,0.7699195912812227
383,32,simple,local,c-command,1,b,female,rc_subj,number,women,girl,established,themselves,The women that the girl liked established themselves . <eos>,The women that the girl liked established themselves .,the women that the girl liked established ***mask*** .,0.2783114631869023
384,33,simple,local,c-command,1,a,male,none,none,boys,men,devoted,themselves,The boys that the men liked devoted themselves . <eos>,The boys that the men liked devoted themselves .,the boys that the men liked devoted ***mask*** .,11.988154784628048
385,33,simple,local,c-command,1,b,male,none,none,men,boys,devoted,themselves,The men that the boys liked devoted themselves . <eos>,The men that the boys liked devoted themselves .,the men that the boys liked devoted ***mask*** .,12.071116167751018
386,33,simple,local,c-command,1,a,female,none,none,girls,women,devoted,themselves,The girls that the women liked devoted themselves . <eos>,The girls that the women liked devoted themselves .,the girls that the women liked devoted ***mask*** .,9.034592112005358
387,33,simple,local,c-command,1,b,female,none,none,women,girls,devoted,themselves,The women that the girls liked devoted themselves . <eos>,The women that the girls liked devoted themselves .,the women that the girls liked devoted ***mask*** .,9.701764969262365
