,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
951,10,loved,embed,local,1,d,none,none,pilot,banker,congratulated,herself,The pilot that the banker loved congratulated herself . <eos>,The pilot that the banker loved congratulated herself .,the pilot that the banker loved congratulated ***mask*** .,10.070049779508818
952,10,loved,embed,nonlocal,0,a,matrix_subj,number,mechanics,pilot,congratulated,herself,The mechanics that the pilot loved congratulated herself . <eos>,The mechanics that the pilot loved congratulated herself .,the mechanics that the pilot loved congratulated ***mask*** .,10.494977160689768
953,10,loved,embed,nonlocal,0,b,matrix_subj,number,pilots,mechanic,congratulated,herself,The pilots that the mechanic loved congratulated herself . <eos>,The pilots that the mechanic loved congratulated herself .,the pilots that the mechanic loved congratulated ***mask*** .,10.876061753433751
954,10,loved,embed,nonlocal,0,c,matrix_subj,number,bankers,pilot,congratulated,herself,The bankers that the pilot loved congratulated herself . <eos>,The bankers that the pilot loved congratulated herself .,the bankers that the pilot loved congratulated ***mask*** .,9.950375094652452
955,10,loved,embed,nonlocal,0,d,matrix_subj,number,pilots,banker,congratulated,herself,The pilots that the banker loved congratulated herself . <eos>,The pilots that the banker loved congratulated herself .,the pilots that the banker loved congratulated ***mask*** .,10.552148073259659
956,10,loved,embed,local,1,a,rc_subj,number,mechanic,pilots,congratulated,herself,The mechanic that the pilots loved congratulated herself . <eos>,The mechanic that the pilots loved congratulated herself .,the mechanic that the pilots loved congratulated ***mask*** .,10.328049759074958
957,10,loved,embed,local,1,b,rc_subj,number,pilot,mechanics,congratulated,herself,The pilot that the mechanics loved congratulated herself . <eos>,The pilot that the mechanics loved congratulated herself .,the pilot that the mechanics loved congratulated ***mask*** .,9.69557918297066
958,10,loved,embed,local,1,c,rc_subj,number,banker,pilots,congratulated,herself,The banker that the pilots loved congratulated herself . <eos>,The banker that the pilots loved congratulated herself .,the banker that the pilots loved congratulated ***mask*** .,10.057729456597336
959,10,loved,embed,local,1,d,rc_subj,number,pilot,bankers,congratulated,herself,The pilot that the bankers loved congratulated herself . <eos>,The pilot that the bankers loved congratulated herself .,the pilot that the bankers loved congratulated ***mask*** .,9.369444238618758
960,11,loved,embed,local,1,a,none,none,mechanic,pilot,embarrassed,herself,The mechanic that the pilot loved embarrassed herself . <eos>,The mechanic that the pilot loved embarrassed herself .,the mechanic that the pilot loved embarrassed ***mask*** .,11.072670971883785
961,11,loved,embed,local,1,b,none,none,pilot,mechanic,embarrassed,herself,The pilot that the mechanic loved embarrassed herself . <eos>,The pilot that the mechanic loved embarrassed herself .,the pilot that the mechanic loved embarrassed ***mask*** .,10.61867647720311
962,11,loved,embed,local,1,c,none,none,banker,pilot,embarrassed,herself,The banker that the pilot loved embarrassed herself . <eos>,The banker that the pilot loved embarrassed herself .,the banker that the pilot loved embarrassed ***mask*** .,12.079595348386944
963,11,loved,embed,local,1,d,none,none,pilot,banker,embarrassed,herself,The pilot that the banker loved embarrassed herself . <eos>,The pilot that the banker loved embarrassed herself .,the pilot that the banker loved embarrassed ***mask*** .,11.73267722326026
964,11,loved,embed,nonlocal,0,a,matrix_subj,number,mechanics,pilot,embarrassed,herself,The mechanics that the pilot loved embarrassed herself . <eos>,The mechanics that the pilot loved embarrassed herself .,the mechanics that the pilot loved embarrassed ***mask*** .,11.177264445854789
965,11,loved,embed,nonlocal,0,b,matrix_subj,number,pilots,mechanic,embarrassed,herself,The pilots that the mechanic loved embarrassed herself . <eos>,The pilots that the mechanic loved embarrassed herself .,the pilots that the mechanic loved embarrassed ***mask*** .,10.611462494713916
966,11,loved,embed,nonlocal,0,c,matrix_subj,number,bankers,pilot,embarrassed,herself,The bankers that the pilot loved embarrassed herself . <eos>,The bankers that the pilot loved embarrassed herself .,the bankers that the pilot loved embarrassed ***mask*** .,11.968033836047114
967,11,loved,embed,nonlocal,0,d,matrix_subj,number,pilots,banker,embarrassed,herself,The pilots that the banker loved embarrassed herself . <eos>,The pilots that the banker loved embarrassed herself .,the pilots that the banker loved embarrassed ***mask*** .,11.746985998009398
968,11,loved,embed,local,1,a,rc_subj,number,mechanic,pilots,embarrassed,herself,The mechanic that the pilots loved embarrassed herself . <eos>,The mechanic that the pilots loved embarrassed herself .,the mechanic that the pilots loved embarrassed ***mask*** .,11.489234866433442
969,11,loved,embed,local,1,b,rc_subj,number,pilot,mechanics,embarrassed,herself,The pilot that the mechanics loved embarrassed herself . <eos>,The pilot that the mechanics loved embarrassed herself .,the pilot that the mechanics loved embarrassed ***mask*** .,10.742805258411746
970,11,loved,embed,local,1,c,rc_subj,number,banker,pilots,embarrassed,herself,The banker that the pilots loved embarrassed herself . <eos>,The banker that the pilots loved embarrassed herself .,the banker that the pilots loved embarrassed ***mask*** .,12.359982502251523
971,11,loved,embed,local,1,d,rc_subj,number,pilot,bankers,embarrassed,herself,The pilot that the bankers loved embarrassed herself . <eos>,The pilot that the bankers loved embarrassed herself .,the pilot that the bankers loved embarrassed ***mask*** .,11.705742033323004
972,12,loved,embed,local,1,a,none,none,mechanic,pilot,disguised,herself,The mechanic that the pilot loved disguised herself . <eos>,The mechanic that the pilot loved disguised herself .,the mechanic that the pilot loved disguised ***mask*** .,5.120439932812407
973,12,loved,embed,local,1,b,none,none,pilot,mechanic,disguised,herself,The pilot that the mechanic loved disguised herself . <eos>,The pilot that the mechanic loved disguised herself .,the pilot that the mechanic loved disguised ***mask*** .,5.116830768033528
974,12,loved,embed,local,1,c,none,none,banker,pilot,disguised,herself,The banker that the pilot loved disguised herself . <eos>,The banker that the pilot loved disguised herself .,the banker that the pilot loved disguised ***mask*** .,5.463277424297988
975,12,loved,embed,local,1,d,none,none,pilot,banker,disguised,herself,The pilot that the banker loved disguised herself . <eos>,The pilot that the banker loved disguised herself .,the pilot that the banker loved disguised ***mask*** .,4.2506659570460785
976,12,loved,embed,nonlocal,0,a,matrix_subj,number,mechanics,pilot,disguised,herself,The mechanics that the pilot loved disguised herself . <eos>,The mechanics that the pilot loved disguised herself .,the mechanics that the pilot loved disguised ***mask*** .,8.104363889224896
977,12,loved,embed,nonlocal,0,b,matrix_subj,number,pilots,mechanic,disguised,herself,The pilots that the mechanic loved disguised herself . <eos>,The pilots that the mechanic loved disguised herself .,the pilots that the mechanic loved disguised ***mask*** .,8.42069004787828
978,12,loved,embed,nonlocal,0,c,matrix_subj,number,bankers,pilot,disguised,herself,The bankers that the pilot loved disguised herself . <eos>,The bankers that the pilot loved disguised herself .,the bankers that the pilot loved disguised ***mask*** .,6.882377030164309
979,12,loved,embed,nonlocal,0,d,matrix_subj,number,pilots,banker,disguised,herself,The pilots that the banker loved disguised herself . <eos>,The pilots that the banker loved disguised herself .,the pilots that the banker loved disguised ***mask*** .,7.3952015721132955
980,12,loved,embed,local,1,a,rc_subj,number,mechanic,pilots,disguised,herself,The mechanic that the pilots loved disguised herself . <eos>,The mechanic that the pilots loved disguised herself .,the mechanic that the pilots loved disguised ***mask*** .,5.982826958655865
981,12,loved,embed,local,1,b,rc_subj,number,pilot,mechanics,disguised,herself,The pilot that the mechanics loved disguised herself . <eos>,The pilot that the mechanics loved disguised herself .,the pilot that the mechanics loved disguised ***mask*** .,5.275932007810544
982,12,loved,embed,local,1,c,rc_subj,number,banker,pilots,disguised,herself,The banker that the pilots loved disguised herself . <eos>,The banker that the pilots loved disguised herself .,the banker that the pilots loved disguised ***mask*** .,8.839901154127626
983,12,loved,embed,local,1,d,rc_subj,number,pilot,bankers,disguised,herself,The pilot that the bankers loved disguised herself . <eos>,The pilot that the bankers loved disguised herself .,the pilot that the bankers loved disguised ***mask*** .,4.923704021705797
984,13,loved,embed,local,1,a,none,none,mechanic,pilot,hated,herself,The mechanic that the pilot loved hated herself . <eos>,The mechanic that the pilot loved hated herself .,the mechanic that the pilot loved hated ***mask*** .,12.573562473073451
985,13,loved,embed,local,1,b,none,none,pilot,mechanic,hated,herself,The pilot that the mechanic loved hated herself . <eos>,The pilot that the mechanic loved hated herself .,the pilot that the mechanic loved hated ***mask*** .,12.931244514859992
986,13,loved,embed,local,1,c,none,none,banker,pilot,hated,herself,The banker that the pilot loved hated herself . <eos>,The banker that the pilot loved hated herself .,the banker that the pilot loved hated ***mask*** .,12.755491712356111
987,13,loved,embed,local,1,d,none,none,pilot,banker,hated,herself,The pilot that the banker loved hated herself . <eos>,The pilot that the banker loved hated herself .,the pilot that the banker loved hated ***mask*** .,13.27403417651153
988,13,loved,embed,nonlocal,0,a,matrix_subj,number,mechanics,pilot,hated,herself,The mechanics that the pilot loved hated herself . <eos>,The mechanics that the pilot loved hated herself .,the mechanics that the pilot loved hated ***mask*** .,13.24817944165197
989,13,loved,embed,nonlocal,0,b,matrix_subj,number,pilots,mechanic,hated,herself,The pilots that the mechanic loved hated herself . <eos>,The pilots that the mechanic loved hated herself .,the pilots that the mechanic loved hated ***mask*** .,13.52772390357842
